Date,PriceArea,AvgPriceDKK,MinPriceDKK,MaxPriceDKK,StdPriceDKK,AvgPriceEUR,MinPriceEUR,MaxPriceEUR
2025-06-20,DK1,645.637040875,-1.49194,1471.575049,432.2706858541282,86.55000079166666,-0.2,197.270004
2025-06-20,DK2,646.31773875,-3.879044,1488.732381,433.259506454333,86.64125083333333,-0.52,199.570007
2025-06-20,NO2,530.8695468333333,422.219005,659.288264,58.89733183218106,71.16499950000001,56.599998,88.379997
2025-06-20,SE3,154.09564550000002,-21.558533,353.067616,129.22650710164476,20.657083458333332,-2.89,47.330002
2025-06-20,SE4,282.669788375,-7.534297,622.362771,243.4169032945308,37.892916375,-1.01,83.43
2025-06-21,DE,541.6624997916666,-223.639999,1233.099976,461.8975712818248,72.61250008333333,-29.98,165.300003
2025-06-21,DK1,543.370765375,-196.2647,1233.088432,459.1249951042991,72.84083345833334,-26.309999,165.300003
2025-06-21,DK2,541.6519305,-189.103395,1233.088432,459.0674938703297,72.610417375,-25.35,165.300003
2025-06-21,NO2,475.1735668333333,242.291056,694.050495,139.88097770422715,63.69875020833333,32.48,93.040001
2025-06-21,SE3,67.078243125,-186.865478,534.114505,175.98286908177198,8.992083208333334,-25.049999,71.599998
2025-06-21,SE4,138.100805375,-188.730403,1017.876043,311.2448517870513,18.512916791666665,-25.299999,136.449997
2025-06-22,DE,309.29666541666666,-738.559998,1002.02002,540.9778894360302,41.465000124999996,-99.010002,134.330002
2025-06-22,DK1,374.9400633333333,-112.193888,934.998768,392.8137278334416,50.262083374999996,-15.04,125.339996
2025-06-22,DK2,379.014922625,-73.478045,934.998768,383.49554322422455,50.808333125,-9.85,125.339996
2025-06-22,NO2,327.86624904166666,-31.703725,561.939216,236.6489116944207,43.95166683333333,-4.25,75.330002
2025-06-22,SE3,69.12033841666667,-71.463926,271.906072,108.59144198867965,9.265833541666666,-9.58,36.450001
2025-06-22,SE4,124.83496974999998,-72.955866,506.066018,192.10995309920793,16.734583125,-9.78,67.839996
2025-06-23,DE,288.9520825833333,-244.279999,729.349976,360.14811351755844,38.737500000000004,-32.75,97.779999
2025-06-23,DK1,188.84656633333336,-37.222905,467.636048,183.94419938716587,25.316249916666667,-4.99,62.689999
2025-06-23,DK2,183.16491508333334,-5.66922,467.636048,176.95522719626132,24.55458341666667,-0.76,62.689999
2025-06-23,NO2,242.191315,-1.864875,474.79719,186.38356325649477,32.467499833333335,-0.25,63.650002
2025-06-23,SE3,56.94085058333334,-3.356775,208.791405,78.2184039327971,7.633333416666666,-0.45,27.99
2025-06-23,SE4,96.31146783333334,-5.07246,379.31556,143.65872165106052,12.911249791666668,-0.68,50.849998
2025-06-24,DE,352.23999687500003,-169.710007,924.23999,365.1413559274725,47.219166666666666,-22.75,123.900002
2025-06-24,DK1,181.03137791666666,-19.991996,691.290384,259.45522809065034,24.267916666666668,-2.68,92.669998
2025-06-24,DK2,151.98206166666668,-18.947638,673.98388,237.08469914417608,20.373749833333335,-2.54,90.349998
2025-06-24,NO2,327.51812579166665,29.09283,511.810024,140.32601569143418,43.904999624999995,3.9,68.610001
2025-06-24,SE3,26.17111416666667,-13.725848,114.730186,35.49090628726584,3.5083333333333333,-1.84,15.38
2025-06-24,SE4,31.55453070833333,-14.844803,157.026678,45.77546667168635,4.229999958333333,-1.99,21.049999
2025-06-25,DE,597.8908370416667,-3.8,1842.719971,492.7042747978368,80.14874975,-0.51,247.020004
2025-06-25,DK1,494.1240525,0.0,1842.868038,498.19456127140165,66.23291679166667,0.0,247.020004
2025-06-25,DK2,532.4332067916666,0.0,1842.942605,513.6562714630609,71.36791683333333,0.0,247.029999
2025-06-25,NO2,469.08819312500003,261.039411,638.386428,85.93734230917859,62.877083416666665,34.990002,85.57
2025-06-25,SE3,100.58794999999999,-0.149208,299.162025,111.64714976594092,13.482916458333333,-0.02,40.099998
2025-06-25,SE4,183.76830541666666,0.0,596.757381,224.00890068663497,24.632500333333336,0.0,79.989998
2025-06-26,DE,681.6191673333334,365.48999,902.059998,157.1875279706799,91.36458366666666,48.990002,120.910004
2025-06-26,DK1,681.6163400416666,365.485011,902.036994,157.18810602532778,91.36458366666666,48.990002,120.910004
2025-06-26,DK2,681.5945761666667,365.485011,1180.08602,187.33910551043027,91.36166641666667,48.990002,158.179993
2025-06-26,NO2,538.9797095416667,379.659749,624.062475,66.78100333032847,72.24541708333334,50.889999,83.650002
2025-06-26,SE3,295.27641620833333,189.419549,400.847292,57.14048586937979,39.57916683333333,25.389999,53.73
2025-06-26,SE4,444.8760878333333,225.975523,728.508075,145.62499838937026,59.63166691666667,30.290001,97.650002
2025-06-27,DE,605.7543489999999,58.720431,1006.827837,259.12379455629775,81.1870835,7.87,134.940002
2025-06-27,DK1,353.824172875,17.757894,913.263135,301.2950226554192,47.42125004166667,2.38,122.400002
2025-06-27,DK2,402.89154525000004,31.113621,913.263135,278.8011327694272,53.99749979166666,4.17,122.400002
2025-06-27,NO2,420.1084949583333,108.114237,534.452897,105.60558710930563,56.30499979166667,14.49,71.629997
2025-06-27,SE3,163.23148095833335,27.532197,336.206185,116.87849998468177,21.87708320833333,3.69,45.060001
2025-06-27,SE4,228.76345683333332,27.979875,476.70245,173.01835960788551,30.659999833333334,3.75,63.889999
2025-06-28,DE,391.82705537500004,-23.055417,924.156625,344.4913254463034,52.514582625,-3.09,123.860001
2025-06-28,DK1,253.52875600000002,-16.638699,754.785138,252.6357202020996,33.979166625,-2.23,101.160004
2025-06-28,DK2,251.20642570833334,-14.698761,754.785138,247.81748317794808,33.66791654166666,-1.97,101.160004
2025-06-28,NO2,245.80942241666665,-10.744272,477.299368,198.33239093185233,32.94458370833333,-1.44,63.970001
2025-06-28,SE3,19.10714575,-15.221052,56.482041,19.60091020145904,2.5608333333333335,-2.04,7.57
2025-06-28,SE4,19.641872250000002,-14.9226,59.018883,20.293104967747247,2.6325,-2.0,7.91
2025-06-29,DE,403.79934041666667,-179.145813,880.955691,379.53153413572363,54.11916695833333,-24.01,118.07
2025-06-29,DK1,287.26937695833334,-179.145813,876.180459,328.9345228053414,38.501250041666665,-24.01,117.43
2025-06-29,DK2,153.63438566666667,-175.191324,876.180459,320.33669461575204,20.590833458333332,-23.48,117.43
2025-06-29,NO2,283.6506463333333,-74.613,475.956334,204.76519193523788,38.016250041666666,-10.0,63.790001
2025-06-29,SE3,-20.167272416666666,-176.1613,18.429411,50.77444587742913,-2.7029167083333334,-23.610001,2.47
2025-06-29,SE4,-20.409764666666668,-175.415163,19.175541,50.29785440724605,-2.7354167083333336,-23.51,2.57
